Entity,Code,Day,Daily ICU occupancy,145332-annotations
Argentina,ARG,11/9/2020,4577,
Argentina,ARG,11/10/2020,4494,
Argentina,ARG,11/11/2020,4418,
Argentina,ARG,11/12/2020,4397,
Argentina,ARG,11/13/2020,4381,
Argentina,ARG,11/14/2020,4346,
Argentina,ARG,11/15/2020,4365,
Argentina,ARG,11/16/2020,4322,
Argentina,ARG,11/17/2020,4379,
Argentina,ARG,11/18/2020,4267,
Argentina,ARG,11/19/2020,4292,
Argentina,ARG,11/20/2020,4187,
Argentina,ARG,11/21/2020,4132,
Argentina,ARG,11/22/2020,4245,
Argentina,ARG,11/23/2020,4166,
Argentina,ARG,11/24/2020,4148,
Argentina,ARG,11/25/2020,4039,
Argentina,ARG,11/26/2020,3960,
Argentina,ARG,11/27/2020,4120,
Argentina,ARG,11/28/2020,4021,
Argentina,ARG,11/29/2020,4013,
Argentina,ARG,11/30/2020,4062,
Argentina,ARG,12/1/2020,3946,
Argentina,ARG,12/2/2020,3983,
Argentina,ARG,12/3/2020,3916,
Argentina,ARG,12/4/2020,3929,
Argentina,ARG,12/5/2020,3757,
Argentina,ARG,12/6/2020,3735,
Argentina,ARG,12/7/2020,3723,
Argentina,ARG,12/8/2020,3715,
Argentina,ARG,12/9/2020,3688,
Argentina,ARG,12/10/2020,3655,
Argentina,ARG,12/11/2020,3620,
Argentina,ARG,12/12/2020,3594,
Argentina,ARG,12/13/2020,3537,
Argentina,ARG,12/14/2020,3478,
Argentina,ARG,12/15/2020,3475,
Argentina,ARG,12/16/2020,3443,
Argentina,ARG,12/17/2020,3471,
Argentina,ARG,12/18/2020,3434,
Argentina,ARG,12/19/2020,3452,
Argentina,ARG,12/20/2020,3462,
Argentina,ARG,12/21/2020,3367,
Argentina,ARG,12/22/2020,3399,
Argentina,ARG,12/23/2020,3390,
Argentina,ARG,12/26/2020,3262,
Argentina,ARG,12/27/2020,3313,
Argentina,ARG,12/28/2020,3319,
Argentina,ARG,12/29/2020,3345,
Argentina,ARG,12/30/2020,3440,
Argentina,ARG,1/2/2021,3438,
Argentina,ARG,1/3/2021,3433,
Argentina,ARG,1/4/2021,3502,
Argentina,ARG,1/5/2021,3460,
Argentina,ARG,1/6/2021,3460,
Argentina,ARG,1/7/2021,3559,
Argentina,ARG,1/8/2021,3559,
Argentina,ARG,1/9/2021,3597,
Argentina,ARG,1/10/2021,3612,
Argentina,ARG,1/11/2021,3606,
Argentina,ARG,1/12/2021,3619,
Argentina,ARG,1/13/2021,3619,
Argentina,ARG,1/14/2021,3634,
Argentina,ARG,1/15/2021,3578,
Argentina,ARG,1/16/2021,3578,
Argentina,ARG,1/17/2021,3547,
Argentina,ARG,1/18/2021,3564,
Argentina,ARG,1/19/2021,3562,
Argentina,ARG,1/20/2021,3562,
Argentina,ARG,1/21/2021,3616,
Argentina,ARG,1/22/2021,3616,
Argentina,ARG,1/23/2021,3618,
Argentina,ARG,1/24/2021,3619,
Argentina,ARG,1/25/2021,3619,
Argentina,ARG,1/26/2021,3614,
Argentina,ARG,1/27/2021,3614,
Argentina,ARG,1/28/2021,3607,
Argentina,ARG,1/29/2021,3628,
Argentina,ARG,1/30/2021,3624,
Argentina,ARG,1/31/2021,3617,
Argentina,ARG,2/1/2021,3554,
Argentina,ARG,2/2/2021,3586,
Argentina,ARG,2/3/2021,3571,
Argentina,ARG,2/4/2021,3570,
Argentina,ARG,2/5/2021,3550,
Argentina,ARG,2/6/2021,3550,
Argentina,ARG,2/7/2021,3550,
Argentina,ARG,2/8/2021,3526,
Argentina,ARG,2/9/2021,3553,
Argentina,ARG,2/10/2021,3561,
Argentina,ARG,2/11/2021,3541,
Argentina,ARG,2/12/2021,3538,
Argentina,ARG,2/13/2021,3514,
Argentina,ARG,2/14/2021,3547,
Argentina,ARG,2/15/2021,3538,
Argentina,ARG,2/16/2021,3581,
Argentina,ARG,2/17/2021,3573,
Argentina,ARG,2/19/2021,3608,
Argentina,ARG,2/20/2021,3605,
Argentina,ARG,2/21/2021,3605,
Argentina,ARG,2/22/2021,3550,
Argentina,ARG,2/23/2021,3529,
Argentina,ARG,2/24/2021,3504,
Argentina,ARG,2/25/2021,3467,
Argentina,ARG,2/26/2021,3475,
Argentina,ARG,2/28/2021,3505,
Argentina,ARG,3/1/2021,3505,
Argentina,ARG,3/3/2021,3521,
Argentina,ARG,3/4/2021,3489,
Argentina,ARG,3/5/2021,3485,
Argentina,ARG,3/6/2021,3475,
Argentina,ARG,3/7/2021,3467,
Argentina,ARG,3/8/2021,3484,
Argentina,ARG,3/9/2021,3525,
Argentina,ARG,3/10/2021,3491,
Argentina,ARG,3/11/2021,3438,
Argentina,ARG,3/12/2021,3417,
Argentina,ARG,3/13/2021,3454,
Argentina,ARG,3/14/2021,3479,
Argentina,ARG,3/15/2021,3469,
Argentina,ARG,3/16/2021,3469,
Argentina,ARG,3/17/2021,3485,
Argentina,ARG,3/18/2021,3522,
Argentina,ARG,3/19/2021,3534,
Argentina,ARG,3/20/2021,3534,
Argentina,ARG,3/21/2021,3534,
Argentina,ARG,3/22/2021,3530,
Argentina,ARG,3/23/2021,3591,
Argentina,ARG,3/24/2021,3574,
Argentina,ARG,3/25/2021,3585,
Argentina,ARG,3/26/2021,3508,
Argentina,ARG,3/27/2021,3506,
Argentina,ARG,3/29/2021,3639,
Argentina,ARG,3/30/2021,3702,
Argentina,ARG,3/31/2021,3638,
Argentina,ARG,4/1/2021,3639,
Argentina,ARG,4/2/2021,3619,
Argentina,ARG,4/3/2021,3618,
Argentina,ARG,4/4/2021,3626,
Argentina,ARG,4/5/2021,3652,
Argentina,ARG,4/6/2021,3642,
Argentina,ARG,4/7/2021,3706,
Argentina,ARG,4/8/2021,3742,
Argentina,ARG,4/9/2021,3718,
Argentina,ARG,4/10/2021,3761,
Argentina,ARG,4/11/2021,3789,
Argentina,ARG,4/12/2021,3819,
Argentina,ARG,4/13/2021,3836,
Argentina,ARG,4/14/2021,3879,
Argentina,ARG,4/15/2021,3900,
Argentina,ARG,4/16/2021,3971,
Argentina,ARG,4/17/2021,3977,
Argentina,ARG,4/18/2021,4105,
Argentina,ARG,4/19/2021,4304,
Argentina,ARG,4/20/2021,4366,
Argentina,ARG,4/21/2021,4492,
Argentina,ARG,4/22/2021,4791,
Argentina,ARG,4/23/2021,4805,
Argentina,ARG,4/24/2021,4858,
Argentina,ARG,4/25/2021,4942,
Argentina,ARG,4/26/2021,5036,
Argentina,ARG,4/27/2021,5134,
Argentina,ARG,4/28/2021,5178,
Argentina,ARG,4/29/2021,5317,
Argentina,ARG,4/30/2021,5369,
Argentina,ARG,5/1/2021,5370,
Argentina,ARG,5/2/2021,5371,
Argentina,ARG,5/3/2021,5426,
Argentina,ARG,5/4/2021,5389,
Argentina,ARG,5/5/2021,5342,
Argentina,ARG,5/6/2021,5299,
Argentina,ARG,5/7/2021,5268,
Argentina,ARG,5/8/2021,5285,
Argentina,ARG,5/9/2021,5294,
Argentina,ARG,5/10/2021,5357,
Argentina,ARG,5/11/2021,5375,
Argentina,ARG,5/12/2021,5394,
Argentina,ARG,5/13/2021,5420,
Argentina,ARG,5/14/2021,5457,
Argentina,ARG,5/15/2021,5517,
Argentina,ARG,5/16/2021,5538,
Argentina,ARG,5/17/2021,5690,
Argentina,ARG,5/18/2021,5813,
Argentina,ARG,5/19/2021,5877,
Argentina,ARG,5/20/2021,5951,
Argentina,ARG,5/21/2021,6027,
Argentina,ARG,5/22/2021,6138,
Argentina,ARG,5/23/2021,6214,
Argentina,ARG,5/24/2021,6373,
Argentina,ARG,5/25/2021,6552,
Argentina,ARG,5/26/2021,6644,
Argentina,ARG,5/27/2021,6802,
Argentina,ARG,5/28/2021,6872,
Argentina,ARG,5/29/2021,6909,
Argentina,ARG,5/30/2021,7206,
Argentina,ARG,5/31/2021,7325,
Argentina,ARG,6/1/2021,7417,
Argentina,ARG,6/2/2021,7614,
Argentina,ARG,6/3/2021,7698,
Argentina,ARG,6/4/2021,7668,
Argentina,ARG,6/5/2021,7731,
Argentina,ARG,6/6/2021,7776,
Argentina,ARG,6/7/2021,7827,
Argentina,ARG,6/8/2021,7794,
Argentina,ARG,6/9/2021,7769,
Argentina,ARG,6/10/2021,7817,
Argentina,ARG,6/11/2021,7839,
Argentina,ARG,6/12/2021,7895,
Argentina,ARG,6/13/2021,7910,
Argentina,ARG,6/14/2021,7969,
Argentina,ARG,6/15/2021,7890,
Argentina,ARG,6/16/2021,7664,
Argentina,ARG,6/17/2021,7520,
Argentina,ARG,6/18/2021,7467,
Argentina,ARG,6/19/2021,7386,
Argentina,ARG,6/20/2021,7366,
Argentina,ARG,6/21/2021,7345,
Argentina,ARG,6/22/2021,7326,
Argentina,ARG,6/23/2021,7241,
Argentina,ARG,6/24/2021,7199,
Argentina,ARG,6/25/2021,7057,
Argentina,ARG,6/26/2021,6998,
Argentina,ARG,6/27/2021,6953,
Argentina,ARG,6/28/2021,6869,
Argentina,ARG,6/29/2021,6636,
Argentina,ARG,6/30/2021,6308,
Argentina,ARG,7/1/2021,6046,
Argentina,ARG,7/2/2021,5784,
Argentina,ARG,7/3/2021,5667,
Argentina,ARG,7/4/2021,5671,
Argentina,ARG,7/5/2021,5607,
Argentina,ARG,7/6/2021,5642,
Argentina,ARG,7/7/2021,5546,
Argentina,ARG,7/8/2021,5443,
Argentina,ARG,7/9/2021,5405,
Argentina,ARG,7/10/2021,5427,
Argentina,ARG,7/11/2021,5349,
Argentina,ARG,7/12/2021,5222,
Argentina,ARG,7/13/2021,5199,
Argentina,ARG,7/14/2021,5092,
Argentina,ARG,7/15/2021,5013,
Argentina,ARG,7/16/2021,4868,
Argentina,ARG,7/17/2021,4873,
Argentina,ARG,7/18/2021,4783,
Argentina,ARG,7/19/2021,4681,
Argentina,ARG,7/20/2021,4643,
Argentina,ARG,7/21/2021,4583,
Argentina,ARG,7/22/2021,4532,
Argentina,ARG,7/23/2021,4358,
Argentina,ARG,7/24/2021,4318,
Argentina,ARG,7/25/2021,4219,
Argentina,ARG,7/26/2021,4155,
Argentina,ARG,7/27/2021,4160,
Argentina,ARG,7/29/2021,4090,
Argentina,ARG,7/30/2021,3976,
Argentina,ARG,8/1/2021,3913,
Argentina,ARG,8/2/2021,3819,
Argentina,ARG,8/3/2021,3767,
Argentina,ARG,8/4/2021,3748,
Argentina,ARG,8/5/2021,3714,
Argentina,ARG,8/6/2021,3657,
Argentina,ARG,8/7/2021,3646,
Argentina,ARG,8/8/2021,3675,
Argentina,ARG,8/9/2021,3613,
Argentina,ARG,8/10/2021,3652,
Argentina,ARG,8/11/2021,3635,
Argentina,ARG,8/12/2021,3623,
Argentina,ARG,8/13/2021,3598,
Argentina,ARG,8/14/2021,3571,
Argentina,ARG,8/15/2021,3574,
Argentina,ARG,8/16/2021,3528,
Argentina,ARG,8/17/2021,3502,
Argentina,ARG,8/18/2021,3489,
Argentina,ARG,8/19/2021,3476,
Argentina,ARG,8/20/2021,3377,
Argentina,ARG,8/21/2021,3328,
Argentina,ARG,8/22/2021,3298,
Argentina,ARG,8/23/2021,3226,
Argentina,ARG,8/24/2021,3173,
Argentina,ARG,8/25/2021,3087,
Argentina,ARG,8/26/2021,2952,
Argentina,ARG,8/27/2021,2872,
Argentina,ARG,8/28/2021,2808,
Argentina,ARG,8/29/2021,2747,
Argentina,ARG,8/30/2021,2713,
Argentina,ARG,8/31/2021,2672,
Argentina,ARG,9/1/2021,2602,
Argentina,ARG,9/2/2021,2497,
Argentina,ARG,9/3/2021,2452,
Argentina,ARG,9/4/2021,2391,
Argentina,ARG,9/5/2021,2396,
Argentina,ARG,9/6/2021,2293,
Argentina,ARG,9/7/2021,2283,
Argentina,ARG,9/8/2021,2247,
Argentina,ARG,9/9/2021,2297,
Argentina,ARG,9/10/2021,2172,
Argentina,ARG,9/11/2021,2142,
Argentina,ARG,9/12/2021,2103,
Argentina,ARG,9/13/2021,1829,
Argentina,ARG,9/14/2021,1851,
Argentina,ARG,9/15/2021,1785,
Argentina,ARG,9/16/2021,1614,
Argentina,ARG,9/17/2021,1593,
Argentina,ARG,9/18/2021,1516,
Argentina,ARG,9/19/2021,1496,
Argentina,ARG,9/20/2021,1440,
Argentina,ARG,9/21/2021,1489,
Argentina,ARG,9/22/2021,1366,
Argentina,ARG,9/23/2021,1322,
Argentina,ARG,9/24/2021,1271,
Argentina,ARG,9/25/2021,1248,
Argentina,ARG,9/26/2021,1237,
Argentina,ARG,9/27/2021,1200,
Argentina,ARG,9/28/2021,1184,
Argentina,ARG,9/29/2021,1160,
Argentina,ARG,9/30/2021,1140,
Argentina,ARG,10/1/2021,1085,
Argentina,ARG,10/2/2021,1070,
Argentina,ARG,10/3/2021,1052,
Argentina,ARG,10/4/2021,1032,
Argentina,ARG,10/5/2021,1021,
Argentina,ARG,10/6/2021,1007,
Argentina,ARG,10/7/2021,977,
Argentina,ARG,10/8/2021,981,
Argentina,ARG,10/9/2021,971,
Argentina,ARG,10/10/2021,971,
Argentina,ARG,10/11/2021,967,
Argentina,ARG,10/12/2021,920,
Argentina,ARG,10/13/2021,921,
Argentina,ARG,10/14/2021,907,
Argentina,ARG,10/15/2021,808,
Argentina,ARG,10/16/2021,789,
Argentina,ARG,10/17/2021,795,
Argentina,ARG,10/18/2021,801,
Argentina,ARG,10/19/2021,789,
Argentina,ARG,10/20/2021,773,
Argentina,ARG,10/21/2021,750,
Argentina,ARG,10/22/2021,739,
Argentina,ARG,10/23/2021,737,
Argentina,ARG,10/24/2021,736,
Argentina,ARG,10/25/2021,648,
Argentina,ARG,10/26/2021,633,
Argentina,ARG,10/27/2021,631,
Argentina,ARG,10/28/2021,627,
Argentina,ARG,10/29/2021,609,
Argentina,ARG,10/30/2021,613,
Argentina,ARG,10/31/2021,606,
Argentina,ARG,11/1/2021,596,
Argentina,ARG,11/2/2021,593,
Argentina,ARG,11/3/2021,596,
Argentina,ARG,11/4/2021,606,
Argentina,ARG,11/5/2021,603,
Argentina,ARG,11/6/2021,604,
Argentina,ARG,11/7/2021,608,
Argentina,ARG,11/8/2021,605,
Argentina,ARG,11/9/2021,618,
Argentina,ARG,11/10/2021,621,
Argentina,ARG,11/11/2021,651,
Argentina,ARG,11/12/2021,617,
Argentina,ARG,11/13/2021,606,
Argentina,ARG,11/14/2021,586,
Argentina,ARG,11/15/2021,565,
Argentina,ARG,11/16/2021,578,
Argentina,ARG,11/17/2021,572,
Argentina,ARG,11/18/2021,584,
Argentina,ARG,11/19/2021,560,
Argentina,ARG,11/20/2021,572,
Argentina,ARG,11/21/2021,561,
Argentina,ARG,11/22/2021,566,
Argentina,ARG,11/23/2021,570,
Argentina,ARG,11/24/2021,594,
Argentina,ARG,11/25/2021,604,
Argentina,ARG,11/26/2021,590,
Argentina,ARG,11/27/2021,593,
Argentina,ARG,11/28/2021,600,
Argentina,ARG,11/29/2021,614,
Argentina,ARG,11/30/2021,617,
Argentina,ARG,12/1/2021,632,
Argentina,ARG,12/2/2021,617,
Argentina,ARG,12/3/2021,657,
Argentina,ARG,12/4/2021,657,
Argentina,ARG,12/5/2021,656,
Argentina,ARG,12/6/2021,671,
Argentina,ARG,12/7/2021,687,
Argentina,ARG,12/8/2021,692,
Argentina,ARG,12/9/2021,707,
Argentina,ARG,12/10/2021,706,
Argentina,ARG,12/11/2021,681,
Argentina,ARG,12/12/2021,693,
Argentina,ARG,12/13/2021,704,
Argentina,ARG,12/14/2021,739,
Argentina,ARG,12/15/2021,742,
Argentina,ARG,12/16/2021,756,
Argentina,ARG,12/17/2021,779,
Argentina,ARG,12/18/2021,789,
Argentina,ARG,12/19/2021,797,
Argentina,ARG,12/20/2021,795,
Argentina,ARG,12/21/2021,803,
Argentina,ARG,12/22/2021,824,
Argentina,ARG,12/23/2021,832,
Argentina,ARG,12/24/2021,830,
Argentina,ARG,12/25/2021,809,
Argentina,ARG,12/26/2021,820,
Argentina,ARG,12/27/2021,880,
Argentina,ARG,12/28/2021,892,
Argentina,ARG,12/29/2021,977,
Argentina,ARG,12/30/2021,1004,
Argentina,ARG,12/31/2021,1009,
Argentina,ARG,1/1/2022,1012,
Argentina,ARG,1/2/2022,1102,
Argentina,ARG,1/3/2022,1162,
Argentina,ARG,1/4/2022,1218,
Argentina,ARG,1/5/2022,1396,
Argentina,ARG,1/6/2022,1572,
Argentina,ARG,1/7/2022,1680,
Argentina,ARG,1/8/2022,1852,
Argentina,ARG,1/9/2022,1901,
Argentina,ARG,1/10/2022,1967,
Argentina,ARG,1/11/2022,2084,
Argentina,ARG,1/12/2022,2206,
Argentina,ARG,1/13/2022,2406,
Argentina,ARG,1/14/2022,2268,
Argentina,ARG,1/15/2022,1965,
Argentina,ARG,1/16/2022,2036,
Argentina,ARG,1/17/2022,2099,
Argentina,ARG,1/18/2022,2330,
Argentina,ARG,1/19/2022,2310,
Argentina,ARG,1/20/2022,2470,
Argentina,ARG,1/21/2022,2511,
Argentina,ARG,1/22/2022,2558,
Argentina,ARG,1/23/2022,2562,
Argentina,ARG,1/24/2022,2592,
Argentina,ARG,1/25/2022,2640,
Argentina,ARG,1/26/2022,2755,
Argentina,ARG,1/27/2022,2836,
Argentina,ARG,1/28/2022,2945,
Argentina,ARG,1/29/2022,2924,
Argentina,ARG,1/30/2022,2912,
Argentina,ARG,1/31/2022,2909,
Argentina,ARG,2/1/2022,2864,
Argentina,ARG,2/2/2022,2762,
Argentina,ARG,2/3/2022,2750,
Argentina,ARG,2/4/2022,2692,
Argentina,ARG,2/5/2022,2630,
Argentina,ARG,2/6/2022,2597,
Argentina,ARG,2/7/2022,2537,
Argentina,ARG,2/8/2022,2493,
Argentina,ARG,2/9/2022,2428,
Argentina,ARG,2/10/2022,2321,
Argentina,ARG,2/11/2022,2107,
Argentina,ARG,2/12/2022,2086,
Argentina,ARG,2/13/2022,2026,
Argentina,ARG,2/14/2022,2001,
Argentina,ARG,2/15/2022,1884,
Argentina,ARG,2/16/2022,1862,
Argentina,ARG,2/17/2022,1789,
Argentina,ARG,2/18/2022,1645,
Argentina,ARG,2/19/2022,1625,
Argentina,ARG,2/20/2022,1572,
Argentina,ARG,2/21/2022,1542,
Argentina,ARG,2/22/2022,1474,
Argentina,ARG,2/23/2022,1452,
Argentina,ARG,2/24/2022,1384,
Argentina,ARG,2/25/2022,1247,
Argentina,ARG,2/26/2022,1170,
Argentina,ARG,2/27/2022,1156,
Argentina,ARG,2/28/2022,1136,
Argentina,ARG,3/1/2022,1136,
Argentina,ARG,3/2/2022,1101,
Argentina,ARG,3/3/2022,1076,
Argentina,ARG,3/4/2022,1035,
Argentina,ARG,3/5/2022,1009,
Argentina,ARG,3/6/2022,1007,
Argentina,ARG,3/7/2022,966,
Argentina,ARG,3/8/2022,961,
Argentina,ARG,3/9/2022,916,
Argentina,ARG,3/10/2022,861,
Argentina,ARG,3/11/2022,759,
Argentina,ARG,3/12/2022,738,
Argentina,ARG,3/13/2022,737,
Argentina,ARG,3/14/2022,768,
Argentina,ARG,3/15/2022,761,
Argentina,ARG,3/16/2022,741,
Argentina,ARG,3/17/2022,707,
Argentina,ARG,3/18/2022,691,
Argentina,ARG,3/19/2022,699,
Argentina,ARG,3/20/2022,689,
Argentina,ARG,3/21/2022,678,
Argentina,ARG,3/22/2022,632,
Argentina,ARG,3/23/2022,659,
Argentina,ARG,3/24/2022,664,
Argentina,ARG,3/25/2022,607,
Argentina,ARG,3/26/2022,603,
Argentina,ARG,3/27/2022,556,
Argentina,ARG,3/28/2022,550,
Argentina,ARG,3/29/2022,555,
Argentina,ARG,3/30/2022,541,
Argentina,ARG,3/31/2022,542,
Argentina,ARG,4/1/2022,487,
Argentina,ARG,4/2/2022,487,
Argentina,ARG,4/3/2022,487,
Argentina,ARG,4/4/2022,476,
Argentina,ARG,4/5/2022,468,
Argentina,ARG,4/6/2022,466,
Argentina,ARG,4/7/2022,428,
Argentina,ARG,4/8/2022,429,
Argentina,ARG,4/9/2022,429,
Argentina,ARG,4/10/2022,429,
Argentina,ARG,4/11/2022,421,
Argentina,ARG,4/12/2022,424,
Argentina,ARG,4/13/2022,412,
Argentina,ARG,4/14/2022,412,
Argentina,ARG,4/15/2022,412,
Argentina,ARG,4/16/2022,412,
Argentina,ARG,4/17/2022,412,
Argentina,ARG,4/24/2022,372,
Australia,AUS,3/31/2020,82,
Australia,AUS,4/1/2020,86,
Australia,AUS,4/2/2020,92,
Australia,AUS,4/3/2020,93,
Australia,AUS,4/4/2020,95,
Australia,AUS,4/5/2020,96,
Australia,AUS,4/6/2020,93,
Australia,AUS,4/7/2020,87,
Australia,AUS,4/8/2020,81,
Australia,AUS,4/9/2020,81,
Australia,AUS,4/10/2020,80,
Australia,AUS,4/11/2020,83,
Australia,AUS,4/12/2020,79,
Australia,AUS,4/13/2020,80,
Australia,AUS,4/14/2020,73,
Australia,AUS,4/15/2020,67,
Australia,AUS,4/16/2020,60,
Australia,AUS,4/17/2020,55,
Australia,AUS,4/18/2020,48,
Australia,AUS,4/19/2020,49,
Australia,AUS,4/20/2020,47,
Australia,AUS,4/21/2020,46,
Australia,AUS,4/22/2020,45,
Australia,AUS,4/23/2020,42,
Australia,AUS,4/24/2020,43,
Australia,AUS,4/25/2020,43,
Australia,AUS,4/26/2020,43,
Australia,AUS,4/27/2020,42,
Australia,AUS,4/28/2020,38,
Australia,AUS,4/29/2020,34,
Australia,AUS,4/30/2020,28,
Australia,AUS,5/1/2020,28,
Australia,AUS,5/2/2020,28,
Australia,AUS,5/3/2020,28,
Australia,AUS,5/4/2020,27,
Australia,AUS,5/5/2020,27,
Australia,AUS,5/6/2020,23,
Australia,AUS,5/7/2020,21,
Australia,AUS,5/8/2020,19,
Australia,AUS,5/9/2020,17,
Australia,AUS,5/10/2020,16,
Australia,AUS,5/11/2020,16,
Australia,AUS,5/12/2020,17,
Australia,AUS,5/13/2020,18,
Australia,AUS,5/14/2020,17,
Australia,AUS,5/15/2020,16,
Australia,AUS,5/16/2020,16,
Australia,AUS,5/17/2020,12,
Australia,AUS,5/18/2020,11,
Australia,AUS,5/19/2020,9,
Australia,AUS,5/20/2020,9,
Australia,AUS,5/21/2020,7,
Australia,AUS,5/22/2020,5,
Australia,AUS,5/23/2020,5,
Australia,AUS,5/24/2020,5,
Australia,AUS,5/25/2020,5,
Australia,AUS,5/26/2020,6,
Australia,AUS,5/27/2020,5,
Australia,AUS,5/28/2020,4,
Australia,AUS,5/29/2020,4,
Australia,AUS,5/30/2020,4,
Australia,AUS,5/31/2020,3,
Australia,AUS,6/1/2020,4,
Australia,AUS,6/2/2020,5,
Australia,AUS,6/3/2020,4,
Australia,AUS,6/4/2020,2,
Australia,AUS,6/5/2020,4,
Australia,AUS,6/6/2020,3,
Australia,AUS,6/7/2020,3,
Australia,AUS,6/8/2020,2,
Australia,AUS,6/9/2020,3,
Australia,AUS,6/10/2020,2,
Australia,AUS,6/11/2020,2,
Australia,AUS,6/12/2020,2,
Australia,AUS,6/13/2020,3,
Australia,AUS,6/14/2020,4,
Australia,AUS,6/15/2020,3,
Australia,AUS,6/16/2020,3,
Australia,AUS,6/17/2020,2,
Australia,AUS,6/18/2020,2,
Australia,AUS,6/19/2020,3,
Australia,AUS,6/20/2020,2,
Australia,AUS,6/21/2020,2,
Australia,AUS,6/22/2020,3,
Australia,AUS,6/23/2020,2,
Australia,AUS,6/24/2020,2,
Australia,AUS,6/25/2020,1,
Australia,AUS,6/26/2020,1,
Australia,AUS,6/27/2020,1,
Australia,AUS,6/28/2020,1,
Australia,AUS,6/29/2020,1,
Australia,AUS,6/30/2020,3,
Australia,AUS,7/1/2020,5,
Australia,AUS,7/2/2020,7,
Australia,AUS,7/3/2020,4,
Australia,AUS,7/4/2020,4,
Australia,AUS,7/5/2020,6,
Australia,AUS,7/6/2020,10,
Australia,AUS,7/7/2020,8,
Australia,AUS,7/8/2020,10,
Australia,AUS,7/9/2020,13,
Australia,AUS,7/10/2020,16,
Australia,AUS,7/11/2020,17,
Australia,AUS,7/12/2020,18,
Australia,AUS,7/13/2020,27,
Australia,AUS,7/14/2020,28,
Australia,AUS,7/15/2020,30,
Australia,AUS,7/16/2020,32,
Australia,AUS,7/17/2020,26,
Australia,AUS,7/18/2020,29,
Australia,AUS,7/19/2020,33,
Australia,AUS,7/20/2020,38,
Australia,AUS,7/21/2020,42,
Australia,AUS,7/22/2020,41,
Australia,AUS,7/23/2020,44,
Australia,AUS,7/24/2020,46,
Australia,AUS,7/25/2020,46,
Australia,AUS,7/26/2020,49,
Australia,AUS,7/27/2020,47,
Australia,AUS,7/28/2020,46,
Australia,AUS,7/29/2020,40,
Australia,AUS,7/30/2020,44,
Australia,AUS,7/31/2020,50,
Australia,AUS,8/1/2020,46,
Australia,AUS,8/2/2020,43,
Australia,AUS,8/3/2020,44,
Australia,AUS,8/4/2020,51,
Australia,AUS,8/5/2020,52,
Australia,AUS,8/6/2020,51,
Australia,AUS,8/7/2020,53,
Australia,AUS,8/8/2020,51,
Australia,AUS,8/9/2020,56,
Australia,AUS,8/10/2020,51,
Australia,AUS,8/11/2020,51,
Australia,AUS,8/12/2020,44,
Australia,AUS,8/13/2020,47,
Australia,AUS,8/14/2020,48,
Australia,AUS,8/15/2020,47,
Australia,AUS,8/16/2020,51,
Australia,AUS,8/17/2020,52,
Australia,AUS,8/18/2020,52,
Australia,AUS,8/19/2020,51,
Australia,AUS,8/20/2020,47,
Australia,AUS,8/21/2020,43,
Australia,AUS,8/22/2020,39,
Australia,AUS,8/23/2020,38,
Australia,AUS,8/24/2020,42,
Australia,AUS,8/25/2020,46,
Australia,AUS,8/26/2020,35,
Australia,AUS,8/27/2020,35,
Australia,AUS,8/28/2020,32,
Australia,AUS,8/29/2020,31,
Australia,AUS,8/30/2020,27,
Australia,AUS,8/31/2020,26,
Australia,AUS,9/1/2020,23,
Australia,AUS,9/2/2020,26,
Australia,AUS,9/3/2020,27,
Australia,AUS,9/4/2020,27,
Australia,AUS,9/5/2020,26,
Australia,AUS,9/6/2020,32,
Australia,AUS,9/7/2020,29,
Australia,AUS,9/8/2020,26,
Australia,AUS,9/9/2020,23,
Australia,AUS,9/10/2020,18,
Australia,AUS,9/11/2020,15,
Australia,AUS,9/12/2020,17,
Australia,AUS,9/13/2020,18,
Australia,AUS,9/14/2020,17,
Australia,AUS,9/15/2020,16,
Australia,AUS,9/16/2020,16,
Australia,AUS,9/17/2020,15,
Australia,AUS,9/18/2020,12,
Australia,AUS,9/19/2020,10,
Australia,AUS,9/20/2020,8,
Australia,AUS,9/21/2020,11,
Australia,AUS,9/22/2020,11,
Australia,AUS,9/23/2020,11,
Australia,AUS,9/24/2020,11,
Australia,AUS,9/25/2020,12,
Australia,AUS,9/26/2020,12,
Australia,AUS,9/27/2020,11,
Australia,AUS,9/28/2020,8,
Australia,AUS,9/29/2020,9,
Australia,AUS,9/30/2020,9,
Australia,AUS,10/1/2020,6,
Australia,AUS,10/2/2020,6,
Australia,AUS,10/3/2020,6,
Australia,AUS,10/4/2020,6,
Australia,AUS,10/5/2020,5,
Australia,AUS,10/6/2020,6,
Australia,AUS,10/7/2020,3,
Australia,AUS,10/8/2020,4,
Australia,AUS,10/9/2020,3,
Australia,AUS,10/10/2020,1,
Australia,AUS,10/11/2020,1,
Australia,AUS,10/12/2020,1,
Australia,AUS,10/13/2020,1,
Australia,AUS,10/14/2020,1,
Australia,AUS,10/15/2020,1,
Australia,AUS,10/16/2020,0,
Australia,AUS,10/17/2020,1,
Australia,AUS,10/18/2020,1,
Australia,AUS,10/19/2020,1,
Australia,AUS,10/20/2020,1,
Australia,AUS,10/21/2020,0,
Australia,AUS,10/22/2020,0,
Australia,AUS,10/23/2020,0,
Australia,AUS,10/24/2020,0,
Australia,AUS,10/25/2020,0,
